Адр,Знчн,IP,CR,AR,DR,SP,BR,AC,PS,NZVC,Адр,Знчн
0A4,0200,0A4,0000,000,0000,000,0000,0000,004,0100
084,0A00,085,FFFF,084,0A00,001,0005,8005,080,0000,084,0A00
085,0000,086,FFFF,085,0000,001,0005,8005,080,0000,085,0000
086,AC02,087,FFFF,086,AC02,001,0005,8005,080,0000,086,AC02
087,0280,088,FFFF,087,0280,001,0005,8005,080,0000,087,0280
088,2C01,089,FFFF,088,2C01,001,0005,8005,080,0000,088,2C01
089,EEFB,08A,FFFF,089,EEFB,001,0005,8005,080,0000,089,EEFB
08A,AC01,08B,FFFF,08A,AC01,001,0005,8005,080,0000,08A,AC01
08B,0280,08C,FFFF,08B,0280,001,0005,8005,080,0000,08B,0280
08C,2C02,08D,FFFF,08C,2C02,001,0005,8005,080,0000,08C,2C02
08D,3EF7,08E,FFFF,08D,3EF7,001,0005,8005,080,0000,08D,3EF7
08E,0A00,08F,FFFF,08E,0A00,001,0005,8005,080,0000,08E,0A00
08F,AC02,090,FFFF,08F,AC02,001,0005,8005,080,0000,08F,AC02
090,0280,091,FFFF,090,0280,001,0005,8005,080,0000,090,0280
091,3C01,092,FFFF,091,3C01,001,0005,8005,080,0000,091,3C01
092,0280,093,FFFF,092,0280,001,0005,8005,080,0000,092,0280
093,0A00,094,FFFF,093,0A00,001,0005,8005,080,0000,093,0A00
094,0000,095,FFFF,094,0000,001,0005,8005,080,0000,094,0000
095,0000,096,FFFF,095,0000,001,0005,8005,080,0000,095,0000
096,0000,097,FFFF,096,0000,001,0005,8005,080,0000,096,0000
097,0000,098,FFFF,097,0000,001,0005,8005,080,0000,097,0000
098,0000,099,FFFF,098,0000,001,0005,8005,080,0000,098,0000
099,0000,09A,FFFF,099,0000,001,0005,8005,080,0000,099,0000
09A,0000,09B,FFFF,09A,0000,001,0005,8005,080,0000,09A,0000
09B,0000,09C,FFFF,09B,0000,001,0005,8005,080,0000,09B,0000
09C,0000,09D,FFFF,09C,0000,001,0005,8005,080,0000,09C,0000
09D,0000,09E,FFFF,09D,0000,001,0005,8005,080,0000,09D,0000
09E,0000,09F,FFFF,09E,0000,001,0005,8005,080,0000,09E,0000
09F,0000,0A0,FFFF,09F,0000,001,0005,8005,080,0000,09F,0000
0A0,0000,0A1,FFFF,0A0,0000,001,0005,8005,080,0000,0A0,0000
0A1,0000,0A2,FFFF,0A1,0000,001,0005,8005,080,0000,0A1,0000
0A2,0000,0A3,FFFF,0A2,0000,001,0005,8005,080,0000,0A2,0000
0A3,0000,0A4,FFFF,0A3,0000,001,0005,8005,080,0000,0A3,0000
0A4,0200,0A5,FFFF,0A4,0200,001,0005,8005,080,0000,0A4,0200
0A5,1207,0A6,FFFF,0A5,1207,001,0005,8005,080,0000,0A5,1207
0A6,2F40,0A7,FFFF,0A6,2F40,001,0005,8005,080,0000,0A6,2F40
0A7,F0FD,0A8,FFFF,0A7,F0FD,001,0005,8005,080,0000,0A7,F0FD
0A8,1206,0A9,FFFF,0A8,1206,001,0005,8005,080,0000,0A8,1206
0A9,0200,0AA,FFFF,0A9,0200,001,0005,8005,080,0000,0A9,0200
0AA,1207,0AB,FFFF,0AA,1207,001,0005,8005,080,0000,0AA,1207
0AB,2F40,0AC,FFFF,0AB,2F40,001,0005,8005,080,0000,0AB,2F40
0AC,F0FD,0AD,FFFF,0AC,F0FD,001,0005,8005,080,0000,0AC,F0FD
0AD,1206,0AE,FFFF,0AD,1206,001,0005,8005,080,0000,0AD,1206
0AE,0680,0AF,FFFF,0AE,0680,001,0005,8005,080,0000,0AE,0680
0AF,0C00,0B0,FFFF,0AF,0C00,001,0005,8005,080,0000,0AF,0C00
0B0,0200,0B1,FFFF,0B0,0200,001,0005,8005,080,0000,0B0,0200
0B1,D022,0B2,FFFF,0B1,D022,001,0005,8005,080,0000,0B1,D022
0B2,EEF0,0B3,FFFF,0B2,EEF0,001,0005,8005,080,0000,0B2,EEF0
0B3,0100,0B4,FFFF,0B3,0100,001,0005,8005,080,0000,0B3,0100
0B4,0100,0A4,FFFF,0B3,0100,001,0005,8005,080,0000
0A4,0200,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,020,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
020,0001,021,F0FD,020,0001,000,FFFD,0000,004,0100,020,0001
021,0000,022,F0FD,021,0000,000,FFFD,0000,004,0100,021,0000
022,AC01,023,F0FD,022,AC01,000,FFFD,0000,004,0100,022,AC01
023,CE01,024,F0FD,023,CE01,000,FFFD,0000,004,0100,023,CE01
024,AEFC,025,F0FD,024,AEFC,000,FFFD,0000,004,0100,024,AEFC
025,4EFA,026,F0FD,025,4EFA,000,FFFD,0000,004,0100,025,4EFA
026,0580,027,F0FD,026,0580,000,FFFD,0000,004,0100,026,0580
027,0C00,028,F0FD,027,0C00,000,FFFD,0000,004,0100,027,0C00
028,DE1D,029,F0FD,028,DE1D,000,FFFD,0000,004,0100,028,DE1D
029,F004,02A,F0FD,029,F004,000,FFFD,0000,004,0100,029,F004
02A,F305,02B,F0FD,02A,F305,000,FFFD,0000,004,0100,02A,F305
02B,F207,02C,F0FD,02B,F207,000,FFFD,0000,004,0100,02B,F207
02C,AF00,02D,F0FD,02C,AF00,000,FFFD,0000,004,0100,02C,AF00
02D,0A00,02E,F0FD,02D,0A00,000,FFFD,0000,004,0100,02D,0A00
02E,0800,02F,F0FD,02E,0800,000,FFFD,0000,004,0100,02E,0800
02F,0A00,030,F0FD,02F,0A00,000,FFFD,0000,004,0100,02F,0A00
030,0800,031,F0FD,030,0800,000,FFFD,0000,004,0100,030,0800
031,EEEF,032,F0FD,031,EEEF,000,FFFD,0000,004,0100,031,EEEF
032,CEF1,033,F0FD,032,CEF1,000,FFFD,0000,004,0100,032,CEF1
033,0800,034,F0FD,033,0800,000,FFFD,0000,004,0100,033,0800
034,EEEB,035,F0FD,034,EEEB,000,FFFD,0000,004,0100,034,EEEB
035,CEEE,036,F0FD,035,CEEE,000,FFFD,0000,004,0100,035,CEEE
036,0000,037,F0FD,036,0000,000,FFFD,0000,004,0100,036,0000
037,0000,038,F0FD,037,0000,000,FFFD,0000,004,0100,037,0000
038,0000,039,F0FD,038,0000,000,FFFD,0000,004,0100,038,0000
039,0000,03A,F0FD,039,0000,000,FFFD,0000,004,0100,039,0000
03A,0000,03B,F0FD,03A,0000,000,FFFD,0000,004,0100,03A,0000
03B,0000,03C,F0FD,03B,0000,000,FFFD,0000,004,0100,03B,0000
03C,0000,03D,F0FD,03C,0000,000,FFFD,0000,004,0100,03C,0000
03D,0000,03E,F0FD,03D,0000,000,FFFD,0000,004,0100,03D,0000
03E,0000,03F,F0FD,03E,0000,000,FFFD,0000,004,0100,03E,0000
03F,0000,040,F0FD,03F,0000,000,FFFD,0000,004,0100,03F,0000
040,0000,041,F0FD,040,0000,000,FFFD,0000,004,0100,040,0000
041,0000,042,F0FD,041,0000,000,FFFD,0000,004,0100,041,0000
042,0000,043,F0FD,042,0000,000,FFFD,0000,004,0100,042,0000
043,000F,044,F0FD,043,000F,000,FFFD,0000,004,0100,043,000F
044,F000,045,F0FD,044,F000,000,FFFD,0000,004,0100,044,F000
045,0000,046,F0FD,045,0000,000,FFFD,0000,004,0100,045,0000
046,AC04,047,F0FD,046,AC04,000,FFFD,0000,004,0100,046,AC04
047,0740,048,F0FD,047,0740,000,FFFD,0000,004,0100,047,0740
048,EEF7,049,F0FD,048,EEF7,000,FFFD,0000,004,0100,048,EEF7
049,AC01,04A,F0FD,049,AC01,000,FFFD,0000,004,0100,049,AC01
04A,EEF6,04B,F0FD,04A,EEF6,000,FFFD,0000,004,0100,04A,EEF6
04B,EEF6,04C,F0FD,04B,EEF6,000,FFFD,0000,004,0100,04B,EEF6
04C,CE01,04D,F0FD,04C,CE01,000,FFFD,0000,004,0100,04C,CE01
04D,AEF4,04E,F0FD,04D,AEF4,000,FFFD,0000,004,0100,04D,AEF4
04E,0C00,04F,F0FD,04E,0C00,000,FFFD,0000,004,0100,04E,0C00
04F,AEF1,050,F0FD,04F,AEF1,000,FFFD,0000,004,0100,04F,AEF1
050,0C00,051,F0FD,050,0C00,000,FFFD,0000,004,0100,050,0C00
051,DE0F,052,F0FD,051,DE0F,000,FFFD,0000,004,0100,051,DE0F
052,0800,053,F0FD,052,0800,000,FFFD,0000,004,0100,052,0800
053,0800,054,F0FD,053,0800,000,FFFD,0000,004,0100,053,0800
054,EEEC,055,F0FD,054,EEEC,000,FFFD,0000,004,0100,054,EEEC
055,7C03,056,F0FD,055,7C03,000,FFFD,0000,004,0100,055,7C03
056,F301,057,F0FD,056,F301,000,FFFD,0000,004,0100,056,F301
057,CE06,058,F0FD,057,CE06,000,FFFD,0000,004,0100,057,CE06
058,F002,059,F0FD,058,F002,000,FFFD,0000,004,0100,058,F002
059,AEE9,05A,F0FD,059,AEE9,000,FFFD,0000,004,0100,059,AEE9
05A,0A00,05B,F0FD,05A,0A00,000,FFFD,0000,004,0100,05A,0A00
05B,AEE4,05C,F0FD,05B,AEE4,000,FFFD,0000,004,0100,05B,AEE4
05C,F009,05D,F0FD,05C,F009,000,FFFD,0000,004,0100,05C,F009
05D,CE00,05E,F0FD,05D,CE00,000,FFFD,0000,004,0100,05D,CE00
05E,8EE1,05F,F0FD,05E,8EE1,000,FFFD,0000,004,0100,05E,8EE1
05F,CEED,060,F0FD,05F,CEED,000,FFFD,0000,004,0100,05F,CEED
060,0000,061,F0FD,060,0000,000,FFFD,0000,004,0100,060,0000
061,AF08,062,F0FD,061,AF08,000,FFFD,0000,004,0100,061,AF08
062,EEFD,063,F0FD,062,EEFD,000,FFFD,0000,004,0100,062,EEFD
063,AF00,064,F0FD,063,AF00,000,FFFD,0000,004,0100,063,AF00
064,0C00,065,F0FD,064,0C00,000,FFFD,0000,004,0100,064,0C00
065,AC02,066,F0FD,065,AC02,000,FFFD,0000,004,0100,065,AC02
066,0680,067,F0FD,066,0680,000,FFFD,0000,004,0100,066,0680
067,EC02,068,F0FD,067,EC02,000,FFFD,0000,004,0100,067,EC02
068,AC03,069,F0FD,068,AC03,000,FFFD,0000,004,0100,068,AC03
069,2F01,06A,F0FD,069,2F01,000,FFFD,0000,004,0100,069,2F01
06A,0C00,06B,F0FD,06A,0C00,000,FFFD,0000,004,0100,06A,0C00
06B,CE03,06C,F0FD,06B,CE03,000,FFFD,0000,004,0100,06B,CE03
06C,AC04,06D,F0FD,06C,AC04,000,FFFD,0000,004,0100,06C,AC04
06D,2F01,06E,F0FD,06D,2F01,000,FFFD,0000,004,0100,06D,2F01
06E,EC00,06F,F0FD,06E,EC00,000,FFFD,0000,004,0100,06E,EC00
06F,DE16,070,F0FD,06F,DE16,000,FFFD,0000,004,0100,06F,DE16
070,F009,071,F0FD,070,F009,000,FFFD,0000,004,0100,070,F009
071,DE1D,072,F0FD,071,DE1D,000,FFFD,0000,004,0100,071,DE1D
072,F003,073,F0FD,072,F003,000,FFFD,0000,004,0100,072,F003
073,AC04,074,F0FD,073,AC04,000,FFFD,0000,004,0100,073,AC04
074,4C03,075,F0FD,074,4C03,000,FFFD,0000,004,0100,074,4C03
075,CE05,076,F0FD,075,CE05,000,FFFD,0000,004,0100,075,CE05
076,AC03,077,F0FD,076,AC03,000,FFFD,0000,004,0100,076,AC03
077,0780,078,F0FD,077,0780,000,FFFD,0000,004,0100,077,0780
078,4C04,079,F0FD,078,4C04,000,FFFD,0000,004,0100,078,4C04
079,CE01,07A,F0FD,079,CE01,000,FFFD,0000,004,0100,079,CE01
07A,AC04,07B,F0FD,07A,AC04,000,FFFD,0000,004,0100,07A,AC04
07B,0580,07C,F0FD,07B,0580,000,FFFD,0000,004,0100,07B,0580
07C,EC04,07D,F0FD,07C,EC04,000,FFFD,0000,004,0100,07C,EC04
07D,AC00,07E,F0FD,07D,AC00,000,FFFD,0000,004,0100,07D,AC00
07E,EC01,07F,F0FD,07E,EC01,000,FFFD,0000,004,0100,07E,EC01
07F,8EE0,080,F0FD,07F,8EE0,000,FFFD,0000,004,0100,07F,8EE0
080,CEEB,081,F0FD,080,CEEB,000,FFFD,0000,004,0100,080,CEEB
081,AC04,082,F0FD,081,AC04,000,FFFD,0000,004,0100,081,AC04
082,0800,083,F0FD,082,0800,000,FFFD,0000,004,0100,082,0800
083,0800,084,F0FD,083,0800,000,FFFD,0000,004,0100,083,0800
084,0A00,085,F0FD,084,0A00,000,FFFD,0000,004,0100,084,0A00
085,0000,086,F0FD,085,0000,000,FFFD,0000,004,0100,085,0000
086,AC02,087,F0FD,086,AC02,000,FFFD,0000,004,0100,086,AC02
087,0280,088,F0FD,087,0280,000,FFFD,0000,004,0100,087,0280
088,2C01,089,F0FD,088,2C01,000,FFFD,0000,004,0100,088,2C01
089,EEFB,08A,F0FD,089,EEFB,000,FFFD,0000,004,0100,089,EEFB
08A,AC01,08B,F0FD,08A,AC01,000,FFFD,0000,004,0100,08A,AC01
08B,0280,08C,F0FD,08B,0280,000,FFFD,0000,004,0100,08B,0280
08C,2C02,08D,F0FD,08C,2C02,000,FFFD,0000,004,0100,08C,2C02
08D,3EF7,08E,F0FD,08D,3EF7,000,FFFD,0000,004,0100,08D,3EF7
08E,0A00,08F,F0FD,08E,0A00,000,FFFD,0000,004,0100,08E,0A00
08F,AC02,090,F0FD,08F,AC02,000,FFFD,0000,004,0100,08F,AC02
090,0280,091,F0FD,090,0280,000,FFFD,0000,004,0100,090,0280
091,3C01,092,F0FD,091,3C01,000,FFFD,0000,004,0100,091,3C01
092,0280,093,F0FD,092,0280,000,FFFD,0000,004,0100,092,0280
093,0A00,094,F0FD,093,0A00,000,FFFD,0000,004,0100,093,0A00
094,0000,095,F0FD,094,0000,000,FFFD,0000,004,0100,094,0000
095,0000,096,F0FD,095,0000,000,FFFD,0000,004,0100,095,0000
096,0000,097,F0FD,096,0000,000,FFFD,0000,004,0100,096,0000
097,0000,098,F0FD,097,0000,000,FFFD,0000,004,0100,097,0000
098,0000,099,F0FD,098,0000,000,FFFD,0000,004,0100,098,0000
099,0000,09A,F0FD,099,0000,000,FFFD,0000,004,0100,099,0000
09A,0000,09B,F0FD,09A,0000,000,FFFD,0000,004,0100,09A,0000
09B,0000,09C,F0FD,09B,0000,000,FFFD,0000,004,0100,09B,0000
09C,0000,09D,F0FD,09C,0000,000,FFFD,0000,004,0100,09C,0000
09D,0000,09E,F0FD,09D,0000,000,FFFD,0000,004,0100,09D,0000
09E,0000,09F,F0FD,09E,0000,000,FFFD,0000,004,0100,09E,0000
09F,0000,0A0,F0FD,09F,0000,000,FFFD,0000,004,0100,09F,0000
0A0,0000,0A1,F0FD,0A0,0000,000,FFFD,0000,004,0100,0A0,0000
0A1,0000,0A2,F0FD,0A1,0000,000,FFFD,0000,004,0100,0A1,0000
0A2,0000,0A3,F0FD,0A2,0000,000,FFFD,0000,004,0100,0A2,0000
0A3,0000,0A4,F0FD,0A3,0000,000,FFFD,0000,004,0100,0A3,0000
0A4,0200,0A5,F0FD,0A4,0200,000,FFFD,0000,004,0100,0A4,0200
0A5,1207,0A6,F0FD,0A5,1207,000,FFFD,0000,004,0100,0A5,1207
0A6,2F40,0A7,F0FD,0A6,2F40,000,FFFD,0000,004,0100,0A6,2F40
0A7,F0FD,0A8,F0FD,0A7,F0FD,000,FFFD,0000,004,0100,0A7,F0FD
0A8,1206,0A9,F0FD,0A8,1206,000,FFFD,0000,004,0100,0A8,1206
0A9,0200,0AA,F0FD,0A9,0200,000,FFFD,0000,004,0100,0A9,0200
0AA,1207,0AB,F0FD,0AA,1207,000,FFFD,0000,004,0100,0AA,1207
0AB,2F40,0AC,F0FD,0AB,2F40,000,FFFD,0000,004,0100,0AB,2F40
0AC,F0FD,0AD,F0FD,0AC,F0FD,000,FFFD,0000,004,0100,0AC,F0FD
0AD,1206,0AE,F0FD,0AD,1206,000,FFFD,0000,004,0100,0AD,1206
0AE,0680,0AF,F0FD,0AE,0680,000,FFFD,0000,004,0100,0AE,0680
0AF,0C00,0B0,F0FD,0AF,0C00,000,FFFD,0000,004,0100,0AF,0C00
0B0,0200,0B1,F0FD,0B0,0200,000,FFFD,0000,004,0100,0B0,0200
0B1,D022,0B2,F0FD,0B1,D022,000,FFFD,0000,004,0100,0B1,D022
0B2,EEF0,0B3,F0FD,0B2,EEF0,000,FFFD,0000,004,0100,0B2,EEF0
0B3,0100,0B4,F0FD,0B3,0100,000,FFFD,0000,004,0100,0B3,0100
0B4,0100,0A4,F0FD,0B3,0100,000,FFFD,0000,004,0100
0A4,0200,0A4,0000,000,0000,000,0000,0000,004,0100
0A4,0200,0A5,0200,0A4,0200,000,00A4,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0000,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0000,004,0100
0A7,F0FD,0A5,F0FD,0A7,F0FD,000,FFFD,0000,004,0100
0A5,1207,0A6,1207,0A5,1207,000,00A5,0040,004,0100
0A6,2F40,0A7,2F40,0A6,0040,000,0040,0040,000,0000
0A7,F0FD,0A8,F0FD,0A7,F0FD,000,00A7,0040,000,0000
0A8,1206,0A9,1206,0A8,1206,000,00A8,0003,000,0000
0A9,0200,0AA,0200,0A9,0200,000,00A9,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0000,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0000,004,0100
0AC,F0FD,0AA,F0FD,0AC,F0FD,000,FFFD,0000,004,0100
0AA,1207,0AB,1207,0AA,1207,000,00AA,0040,004,0100
0AB,2F40,0AC,2F40,0AB,0040,000,0040,0040,000,0000
0AC,F0FD,0AD,F0FD,0AC,F0FD,000,00AC,0040,000,0000
0AD,1206,0AE,1206,0AD,1206,000,00AD,000B,000,0000
0AE,0680,0AF,0680,0AE,0680,000,00AE,0B00,000,0000
0AF,0C00,0B0,0C00,7FF,0B00,7FF,00AF,0B00,000,0000,7FF,0B00
0B0,0200,0B1,0200,0B0,0200,7FF,00B0,0000,004,0100
0B1,D022,022,D022,7FE,00B2,7FE,D022,0000,004,0100,7FE,00B2
022,AC01,023,AC01,7FF,0B00,7FE,0001,0B00,000,0000
023,CE01,025,CE01,023,0025,7FE,0001,0B00,000,0000
025,4EFA,026,4EFA,020,0001,7FE,FFFA,0B01,000,0000
026,0580,027,0580,026,0580,7FE,0026,0580,003,0011
027,0C00,028,0C00,7FD,0580,7FD,0027,0580,003,0011,7FD,0580
028,DE1D,046,DE1D,7FC,0029,7FC,0046,0580,003,0011,7FC,0029
046,AC04,047,AC04,000,0000,7FC,0004,0000,005,0101
047,0740,048,0740,047,0740,7FC,0047,FFFF,008,1000
048,EEF7,049,EEF7,040,FFFF,7FC,FFF7,FFFF,008,1000,040,FFFF
